EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
VOICE_CAPTURE,9798,10/3/2024 12:34:47 PM,4cd53823-6911-42ad-ab33-013f2c840812,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,OK,
VOICE_CAPTURE,17536,10/3/2024 12:34:55 PM,4cd53823-6911-42ad-ab33-013f2c840812,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,I gotta remember don't move around so much make,
VOICE_CAPTURE,27007,10/3/2024 12:35:04 PM,4cd53823-6911-42ad-ab33-013f2c840812,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,don't come to me or lie to them,
SESSION_START,30564,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,
PATIENT_RECORD,30564,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,normal,100,Infinity,normal,Shooter,calm,supine,"(-18.8, 0.0, 8.5)",normal,"(0.0, -0.1, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,30564,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,chest,L Shoulder Puncture,"(-19.0, 1.5, 8.5)",woundpack,2,0,medium,False,False,,,,,Shooter,
INJURY_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,rightLeg,R Calf Puncture,"(-18.7, 0.3, 8.5)",tourniquet,1,0,medium,False,False,,,,,Shooter,
PATIENT_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,normal,100,Infinity,normal,Victim,agony,supine,"(-20.9, 0.0, 8.1)",normal,"(0.0, 0.7, 0.0, 0.7)",low,DELAYED,waver,
INJURY_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,abdomen,L Side Puncture,"(-20.8, 1.0, 8.3)",woundpack,5,0,medium,False,False,,,,,Victim,
PATIENT_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member 1,calm,standing,"(-20.4, 0.0, 7.4)",normal,"(0.0, -0.3, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,normal,100,Infinity,normal,Squad Member 2,calm,standing,"(-22.0, 0.0, 9.4)",normal,"(0.0, 0.9, 0.0, 0.4)",normal,MINIMAL,still,
PATIENT_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,normal,100,Infinity,normal,Civilian Bystander 1,calm,standing,"(-17.1, 0.0, 7.5)",normal,"(0.0, -0.4, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,normal,100,Infinity,normal,US military member,calm,standing,"(-26.0, 0.0, 4.0)",normal,"(0.0, 0.8, 0.0, 0.6)",normal,DELAYED,walker,
INJURY_RECORD,30565,10/3/2024 12:35:08 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,leftArm,L Bicep Puncture,"(-26.0, 1.4, 4.4)",tourniquet,1,0,medium,True,True,,,,,US military member,
PLAYER_GAZE,39821,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,39821,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,39821,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,40324,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,40324,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,40324,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,40324,10/3/2024 12:35:17 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,40849,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,40849,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,40849,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,40849,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,41351,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,41351,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,41351,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,41351,10/3/2024 12:35:18 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,41878,10/3/2024 12:35:19 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,41878,10/3/2024 12:35:19 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,41878,10/3/2024 12:35:19 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,41878,10/3/2024 12:35:19 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,42407,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,42407,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,42407,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,42407,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,42907,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,42907,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,42907,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,42907,10/3/2024 12:35:20 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,43434,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,43434,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,43434,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,43434,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,43962,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,43962,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,43962,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,43962,10/3/2024 12:35:21 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,44463,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,44463,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,44463,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,44463,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,44990,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,44990,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,44990,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,44990,10/3/2024 12:35:22 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,45491,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,45491,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,45491,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,45491,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,45992,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,45992,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,45992,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,45992,10/3/2024 12:35:23 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,46522,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,46522,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,46522,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,46522,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,47045,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,47045,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,47045,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,47045,10/3/2024 12:35:24 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,47546,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,47546,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,47546,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,47546,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,48072,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,48072,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,48072,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,48072,10/3/2024 12:35:25 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,48600,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,48600,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,48600,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,48600,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,49127,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,49127,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,49127,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,49127,10/3/2024 12:35:26 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,49629,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,49629,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,49629,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,49629,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,50130,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,50130,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,50130,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,50130,10/3/2024 12:35:27 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,50630,10/3/2024 12:35:28 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
PLAYER_GAZE,50630,10/3/2024 12:35:28 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,Squad Member 1,,,,,,,,,"(0.5, 1.6, 4.3)",,,"(-20.4, 0.0, 7.4)",
PLAYER_POSITIONS,50630,10/3/2024 12:35:28 PM,a3bf221c-66e1-470e-af1d-f5c1453b0a76,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 0.8, 11.6)","(-19.9, 1.6, 11.7)","(-20.1, 0.8, 11.6)",
